time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/11/02/17:39:22.856479,112332,1635871162,855885982,,['base_to_pipe_y'],"(0.06286322002355817,)","(0.0,)",()
2021/11/02/17:39:22.923014,112333,1635871162,921865940,,['base_to_pipe_x'],"(0.05261782285418004,)","(0.0,)",()
2021/11/02/17:39:22.924789,112334,1635871162,923253059,,['base_to_pipe_y'],"(0.05033425970824366,)","(0.0,)",()
2021/11/02/17:39:22.928655,112336,1635871162,926762104,,['base_to_pipe_y'],"(0.038583409561911766,)","(0.0,)",()
2021/11/02/17:39:22.945942,112337,1635871162,944622039,,['base_to_pipe_x'],"(0.05980046305824061,)","(0.0,)",()
2021/11/02/17:39:22.946852,112338,1635871162,945919036,,['base_to_pipe_y'],"(0.02758999137948942,)","(0.0,)",()
2021/11/02/17:39:22.975251,112339,1635871162,974411964,,['base_to_pipe_x'],"(0.06419823415856264,)","(0.0,)",()
2021/11/02/17:39:22.976796,112340,1635871162,975588083,,['base_to_pipe_y'],"(0.017350222778335377,)","(0.0,)",()
2021/11/02/17:39:23.027111,112341,1635871163,24802923,,['base_to_pipe_x'],"(0.06912083248223184,)","(0.0,)",()
2021/11/02/17:39:23.029887,112342,1635871163,25964975,,['base_to_pipe_y'],"(0.00787194062727582,)","(0.0,)",()
2021/11/02/17:39:23.035632,112343,1635871163,34379959,,['base_to_pipe_x'],"(0.07461351565455601,)","(0.0,)",()
2021/11/02/17:39:23.037626,112344,1635871163,36062955,,['base_to_pipe_y'],"(-0.0008666770832835674,)","(0.0,)",()
2021/11/02/17:39:23.064771,112345,1635871163,62958955,,['base_to_pipe_x'],"(0.08060538841489819,)","(0.0,)",()
2021/11/02/17:39:23.065268,112346,1635871163,63842058,,['base_to_pipe_y'],"(-0.008840363239420591,)","(0.0,)",()
2021/11/02/17:39:23.136576,112347,1635871163,134968996,,['base_to_pipe_x'],"(0.08693003199501058,)","(0.0,)",()
2021/11/02/17:39:23.137758,112348,1635871163,136627912,,['base_to_pipe_y'],"(-0.015994767679550815,)","(0.0,)",()
2021/11/02/17:39:23.141061,112349,1635871163,139988899,,['base_to_pipe_x'],"(0.09340441926681889,)","(0.0,)",()
2021/11/02/17:39:23.142623,112350,1635871163,141450881,,['base_to_pipe_y'],"(-0.02237977245734557,)","(0.0,)",()
2021/11/02/17:39:23.152868,112351,1635871163,151896953,,['base_to_pipe_x'],"(0.0997653154870817,)","(0.0,)",()
2021/11/02/17:39:23.154221,112352,1635871163,153100967,,['base_to_pipe_y'],"(-0.027977003546813102,)","(0.0,)",()
2021/11/02/17:39:23.183269,112353,1635871163,182238101,,['base_to_pipe_x'],"(0.1058622387818907,)","(0.0,)",()
2021/11/02/17:39:23.186351,112354,1635871163,184305906,,['base_to_pipe_y'],"(-0.03277041675343645,)","(0.0,)",()
2021/11/02/17:39:23.242367,112355,1635871163,241363048,,['base_to_pipe_x'],"(0.1113308185705709,)","(0.0,)",()
2021/11/02/17:39:23.243589,112356,1635871163,242727994,,['base_to_pipe_y'],"(-0.03679064931542871,)","(0.0,)",()
2021/11/02/17:39:23.250871,112357,1635871163,248526096,,['base_to_pipe_x'],"(0.1159628901083665,)","(0.0,)",()
2021/11/02/17:39:23.255454,112358,1635871163,250087022,,['base_to_pipe_y'],"(-0.04004729873430567,)","(0.0,)",()
2021/11/02/17:39:23.273076,112359,1635871163,272175073,,['base_to_pipe_x'],"(0.11955531392718412,)","(0.0,)",()
2021/11/02/17:39:23.274747,112360,1635871163,273276090,,['base_to_pipe_y'],"(-0.04252345958257575,)","(0.0,)",()
2021/11/02/17:39:23.339320,112361,1635871163,337799072,,['base_to_pipe_x'],"(0.12174560518531752,)","(0.0,)",()
2021/11/02/17:39:23.339551,112362,1635871163,338608026,,['base_to_pipe_y'],"(-0.04415613503015589,)","(0.0,)",()
2021/11/02/17:39:23.344096,112363,1635871163,342257022,,['base_to_pipe_x'],"(0.12247594314922493,)","(0.0,)",()
2021/11/02/17:39:23.344150,112364,1635871163,343086004,,['base_to_pipe_y'],"(-0.04491848861090134,)","(0.0,)",()
2021/11/02/17:39:23.363089,112365,1635871163,361157894,,['base_to_pipe_x'],"(0.12096025198764819,)","(0.0,)",()
2021/11/02/17:39:23.363373,112366,1635871163,362313985,,['base_to_pipe_y'],"(-0.04317615768499615,)","(0.0,)",()
2021/11/02/17:39:23.393244,112367,1635871163,392252922,,['base_to_pipe_x'],"(0.11659219035530508,)","(0.0,)",()
2021/11/02/17:39:23.394425,112368,1635871163,393572092,,['base_to_pipe_y'],"(-0.03720722361179295,)","(0.0,)",()
2021/11/02/17:39:23.446164,112369,1635871163,443188905,,['base_to_pipe_x'],"(0.11102006635110864,)","(0.0,)",()
2021/11/02/17:39:23.446786,112370,1635871163,444926977,,['base_to_pipe_y'],"(-0.02995882650324803,)","(0.0,)",()
2021/11/02/17:39:23.452539,112371,1635871163,451318025,,['base_to_pipe_x'],"(0.1045243004201827,)","(0.0,)",()
2021/11/02/17:39:23.454218,112372,1635871163,452918052,,['base_to_pipe_y'],"(-0.021507006467682513,)","(0.0,)",()
2021/11/02/17:39:23.486905,112373,1635871163,485291957,,['base_to_pipe_x'],"(0.09743956130034831,)","(0.0,)",()
2021/11/02/17:39:23.488316,112374,1635871163,486963033,,['base_to_pipe_y'],"(-0.012031853935040065,)","(0.0,)",()
2021/11/02/17:39:23.547395,112375,1635871163,545942068,,['base_to_pipe_x'],"(0.09031164483786529,)","(0.0,)",()
2021/11/02/17:39:23.549101,112376,1635871163,547236919,,['base_to_pipe_y'],"(-0.0028707904176369483,)","(0.0,)",()
2021/11/02/17:39:23.551982,112377,1635871163,550618886,,['base_to_pipe_x'],"(0.08355079745597817,)","(0.0,)",()
2021/11/02/17:39:23.553438,112378,1635871163,551903009,,['base_to_pipe_y'],"(0.004884318195838863,)","(0.0,)",()
2021/11/02/17:39:23.573937,112379,1635871163,572206020,,['base_to_pipe_x'],"(0.0762378886110394,)","(0.0,)",()
2021/11/02/17:39:23.576002,112380,1635871163,574481010,,['base_to_pipe_y'],"(0.013516868786996459,)","(0.0,)",()
2021/11/02/17:39:23.601035,112381,1635871163,599275112,,['base_to_pipe_x'],"(0.06849895783641062,)","(0.0,)",()
2021/11/02/17:39:23.602612,112382,1635871163,601042985,,['base_to_pipe_y'],"(0.02280091236208808,)","(0.0,)",()
2021/11/02/17:39:23.653304,112383,1635871163,651274919,,['base_to_pipe_x'],"(0.060474778993195116,)","(0.0,)",()
2021/11/02/17:39:23.654480,112384,1635871163,653078079,,['base_to_pipe_y'],"(0.032609376437500115,)","(0.0,)",()
2021/11/02/17:39:23.659831,112385,1635871163,658554077,,['base_to_pipe_x'],"(0.05239906216559338,)","(0.0,)",()
2021/11/02/17:39:23.660328,112386,1635871163,659367084,,['base_to_pipe_y'],"(0.04288715854552223,)","(0.0,)",()
2021/11/02/17:39:23.694880,112387,1635871163,692780017,,['base_to_pipe_x'],"(0.04441696714279365,)","(0.0,)",()
2021/11/02/17:39:23.695751,112388,1635871163,693877935,,['base_to_pipe_y'],"(0.05347955423050009,)","(0.0,)",()
2021/11/02/17:39:23.755775,112389,1635871163,754817008,,['base_to_pipe_x'],"(0.0368015266289035,)","(0.0,)",()
2021/11/02/17:39:23.756130,112390,1635871163,755456924,,['base_to_pipe_y'],"(0.06433824368973506,)","(0.0,)",()
2021/11/02/17:39:23.759561,112391,1635871163,758996009,,['base_to_pipe_x'],"(0.029764519730340354,)","(0.0,)",()
2021/11/02/17:39:23.760192,112392,1635871163,759660959,,['base_to_pipe_y'],"(0.07544898682470005,)","(0.0,)",()
2021/11/02/17:39:23.778638,112393,1635871163,777753114,,['base_to_pipe_x'],"(0.023494023709834538,)","(0.0,)",()
2021/11/02/17:39:23.779205,112394,1635871163,778517007,,['base_to_pipe_y'],"(0.08673881225339199,)","(0.0,)",()
2021/11/02/17:39:23.809689,112395,1635871163,808398008,,['base_to_pipe_x'],"(0.01800854241291253,)","(0.0,)",()
2021/11/02/17:39:23.809712,112396,1635871163,809144973,,['base_to_pipe_y'],"(0.09818305267254131,)","(0.0,)",()
2021/11/02/17:39:23.863785,112397,1635871163,862453937,,['base_to_pipe_x'],"(0.013289838376630343,)","(0.0,)",()
2021/11/02/17:39:23.865818,112398,1635871163,864358901,,['base_to_pipe_y'],"(0.10971656871198708,)","(0.0,)",()
2021/11/02/17:39:23.872957,112399,1635871163,868321895,,['base_to_pipe_x'],"(0.009325632629186429,)","(0.0,)",()
2021/11/02/17:39:23.873452,112400,1635871163,871367931,,['base_to_pipe_y'],"(0.1213254613968869,)","(0.0,)",()
2021/11/02/17:39:23.899807,112401,1635871163,898721933,,['base_to_pipe_x'],"(0.005886527618416549,)","(0.0,)",()
2021/11/02/17:39:23.902078,112402,1635871163,900068998,,['base_to_pipe_y'],"(0.13299181955317682,)","(0.0,)",()
2021/11/02/17:39:23.965655,112403,1635871163,964553117,,['base_to_pipe_x'],"(0.002842610889121162,)","(0.0,)",()
2021/11/02/17:39:23.969682,112404,1635871163,966006040,,['base_to_pipe_y'],"(0.14461162401649563,)","(0.0,)",()
2021/11/02/17:39:23.972545,112405,1635871163,970072984,,['base_to_pipe_x'],"(9.773252916514044e-05,)","(0.0,)",()
2021/11/02/17:39:23.973664,112406,1635871163,971914052,,['base_to_pipe_y'],"(0.1561285388696685,)","(0.0,)",()
2021/11/02/17:39:23.993556,112408,1635871163,989483118,,['base_to_pipe_y'],"(0.1674488792366712,)","(0.0,)",()
2021/11/02/17:39:24.020994,112409,1635871164,17501115,,['base_to_pipe_x'],"(-0.0046621021063658315,)","(0.0,)",()
2021/11/02/17:39:24.021072,112410,1635871164,19490957,,['base_to_pipe_y'],"(0.17843592238506928,)","(0.0,)",()
2021/11/02/17:39:24.070362,112411,1635871164,69365978,,['base_to_pipe_x'],"(-0.006777844813838152,)","(0.0,)",()
2021/11/02/17:39:24.071676,112412,1635871164,70638895,,['base_to_pipe_y'],"(0.1889422103349294,)","(0.0,)",()
2021/11/02/17:39:24.077538,112413,1635871164,76508045,,['base_to_pipe_x'],"(-0.00868254708972596,)","(0.0,)",()
2021/11/02/17:39:24.079113,112414,1635871164,78243017,,['base_to_pipe_y'],"(0.1988417961641903,)","(0.0,)",()
2021/11/02/17:39:24.110538,112416,1635871164,107001066,,['base_to_pipe_y'],"(0.20796694003431893,)","(0.0,)",()
2021/11/02/17:39:24.173083,112417,1635871164,172565937,,['base_to_pipe_x'],"(-0.011259953814216597,)","(0.0,)",()
2021/11/02/17:39:24.174340,112418,1635871164,173245906,,['base_to_pipe_y'],"(0.21616208161019734,)","(0.0,)",()
2021/11/02/17:39:24.180006,112419,1635871164,177009105,,['base_to_pipe_x'],"(-0.01162773982058399,)","(0.0,)",()
2021/11/02/17:39:24.180046,112420,1635871164,178862094,,['base_to_pipe_y'],"(0.22325866213622186,)","(0.0,)",()
2021/11/02/17:39:24.195935,112421,1635871164,194506883,,['base_to_pipe_x'],"(-0.011173177842280837,)","(0.0,)",()
2021/11/02/17:39:24.196101,112422,1635871164,195252895,,['base_to_pipe_y'],"(0.22915736836426875,)","(0.0,)",()
2021/11/02/17:39:24.226550,112423,1635871164,225297927,,['base_to_pipe_x'],"(-0.009856344483688944,)","(0.0,)",()
2021/11/02/17:39:24.227416,112424,1635871164,225964069,,['base_to_pipe_y'],"(0.23371585337043327,)","(0.0,)",()
2021/11/02/17:39:24.281427,112425,1635871164,280760049,,['base_to_pipe_x'],"(-0.007757464024042006,)","(0.0,)",()
2021/11/02/17:39:24.282272,112426,1635871164,281605005,,['base_to_pipe_y'],"(0.23687955615892342,)","(0.0,)",()
2021/11/02/17:39:24.289474,112427,1635871164,287657022,,['base_to_pipe_x'],"(-0.004937651351341302,)","(0.0,)",()
2021/11/02/17:39:24.289657,112428,1635871164,288594007,,['base_to_pipe_y'],"(0.23860000036244455,)","(0.0,)",()
2021/11/02/17:39:24.315510,112429,1635871164,314699888,,['base_to_pipe_x'],"(-0.0017691222729992338,)","(0.0,)",()
2021/11/02/17:39:24.316255,112430,1635871164,315697908,,['base_to_pipe_y'],"(0.23887109046477845,)","(0.0,)",()
2021/11/02/17:39:24.383536,112431,1635871164,381875991,,['base_to_pipe_x'],"(0.0014443764602598832,)","(0.0,)",()
2021/11/02/17:39:24.386727,112432,1635871164,384017944,,['base_to_pipe_y'],"(0.237730868387301,)","(0.0,)",()
2021/11/02/17:39:24.389239,112433,1635871164,387397050,,['base_to_pipe_x'],"(0.004391760795315217,)","(0.0,)",()
2021/11/02/17:39:24.389846,112434,1635871164,388596057,,['base_to_pipe_y'],"(0.23527101635778933,)","(0.0,)",()
2021/11/02/17:39:24.406887,112435,1635871164,404611110,,['base_to_pipe_x'],"(0.006905323887554744,)","(0.0,)",()
2021/11/02/17:39:24.409876,112436,1635871164,407392024,,['base_to_pipe_y'],"(0.2314883357403683,)","(0.0,)",()
2021/11/02/17:39:24.437442,112437,1635871164,435359954,,['base_to_pipe_x'],"(0.00894570165485788,)","(0.0,)",()
2021/11/02/17:39:24.441430,112438,1635871164,436634063,,['base_to_pipe_y'],"(0.22635291950400319,)","(0.0,)",()
2021/11/02/17:39:24.491952,112439,1635871164,489507913,,['base_to_pipe_x'],"(0.010461036998021228,)","(0.0,)",()
2021/11/02/17:39:24.492762,112440,1635871164,490729093,,['base_to_pipe_y'],"(0.21991892508902144,)","(0.0,)",()
2021/11/02/17:39:24.496506,112441,1635871164,494641065,,['base_to_pipe_x'],"(0.011636782829247959,)","(0.0,)",()
2021/11/02/17:39:24.498030,112442,1635871164,496028900,,['base_to_pipe_y'],"(0.21224693840721714,)","(0.0,)",()
2021/11/02/17:39:24.526025,112443,1635871164,523564100,,['base_to_pipe_x'],"(0.012542829434951865,)","(0.0,)",()
2021/11/02/17:39:24.526079,112444,1635871164,524631023,,['base_to_pipe_y'],"(0.20327556979962974,)","(0.0,)",()
2021/11/02/17:39:24.593247,112445,1635871164,592355966,,['base_to_pipe_x'],"(0.01338973604065714,)","(0.0,)",()
2021/11/02/17:39:24.596211,112446,1635871164,593552112,,['base_to_pipe_y'],"(0.1931050429377434,)","(0.0,)",()
2021/11/02/17:39:24.599066,112447,1635871164,596954107,,['base_to_pipe_x'],"(0.014236217673399033,)","(0.0,)",()
2021/11/02/17:39:24.600566,112448,1635871164,599369049,,['base_to_pipe_y'],"(0.18194105669077076,)","(0.0,)",()
2021/11/02/17:39:24.613990,112449,1635871164,612346887,,['base_to_pipe_x'],"(0.015163325769056183,)","(0.0,)",()
2021/11/02/17:39:24.614175,112450,1635871164,613159894,,['base_to_pipe_y'],"(0.17000088581767356,)","(0.0,)",()
2021/11/02/17:39:24.643162,112451,1635871164,642389059,,['base_to_pipe_x'],"(0.016256164714676877,)","(0.0,)",()
2021/11/02/17:39:24.644569,112452,1635871164,643337965,,['base_to_pipe_y'],"(0.15739730746900688,)","(0.0,)",()
2021/11/02/17:39:24.699946,112453,1635871164,698146104,,['base_to_pipe_x'],"(0.017628719905516337,)","(0.0,)",()
2021/11/02/17:39:24.700215,112454,1635871164,699218988,,['base_to_pipe_y'],"(0.14442541673638462,)","(0.0,)",()
2021/11/02/17:39:24.705665,112455,1635871164,703320026,,['base_to_pipe_x'],"(0.019326582262025112,)","(0.0,)",()
2021/11/02/17:39:24.705720,112456,1635871164,704624891,,['base_to_pipe_y'],"(0.13131729132204226,)","(0.0,)",()
2021/11/02/17:39:24.735810,112457,1635871164,732341051,,['base_to_pipe_x'],"(0.02132288620877549,)","(0.0,)",()
2021/11/02/17:39:24.735847,112458,1635871164,733643054,,['base_to_pipe_y'],"(0.11839579733491815,)","(0.0,)",()
2021/11/02/17:39:24.765744,112459,1635871164,763525962,,['base_to_pipe_x'],"(0.02364131258187313,)","(0.0,)",()
2021/11/02/17:39:24.766991,112460,1635871164,765038967,,['base_to_pipe_y'],"(0.10569599195990466,)","(0.0,)",()
2021/11/02/17:39:24.805276,112461,1635871164,803352117,,['base_to_pipe_x'],"(0.026204118719184606,)","(0.0,)",()
2021/11/02/17:39:24.806326,112462,1635871164,804713010,,['base_to_pipe_y'],"(0.09338216565696025,)","(0.0,)",()
2021/11/02/17:39:24.825210,112463,1635871164,822338104,,['base_to_pipe_x'],"(0.028990992794970565,)","(0.0,)",()
2021/11/02/17:39:24.833634,112464,1635871164,826756954,,['base_to_pipe_y'],"(0.08165124484091778,)","(0.0,)",()
2021/11/02/17:39:24.853466,112465,1635871164,851285934,,['base_to_pipe_x'],"(0.03199166579598373,)","(0.0,)",()
2021/11/02/17:39:24.855346,112466,1635871164,853912115,,['base_to_pipe_y'],"(0.07059643485770177,)","(0.0,)",()
2021/11/02/17:39:24.908347,112467,1635871164,905139923,,['base_to_pipe_x'],"(0.035185508675653676,)","(0.0,)",()
2021/11/02/17:39:24.909602,112468,1635871164,906800985,,['base_to_pipe_y'],"(0.06018853905111101,)","(0.0,)",()
2021/11/02/17:39:24.913157,112469,1635871164,911237955,,['base_to_pipe_x'],"(0.038555703919695476,)","(0.0,)",()
2021/11/02/17:39:24.918614,112470,1635871164,916043043,,['base_to_pipe_y'],"(0.05051577855336289,)","(0.0,)",()
2021/11/02/17:39:24.942255,112471,1635871164,941165924,,['base_to_pipe_x'],"(0.04212015976461776,)","(0.0,)",()
2021/11/02/17:39:24.943955,112472,1635871164,942365884,,['base_to_pipe_y'],"(0.04154209915769703,)","(0.0,)",()
2021/11/02/17:39:24.971336,112473,1635871164,969888925,,['base_to_pipe_x'],"(0.04586951372139212,)","(0.0,)",()
2021/11/02/17:39:24.972673,112474,1635871164,971627950,,['base_to_pipe_y'],"(0.0333013548051269,)","(0.0,)",()
2021/11/02/17:39:25.013467,112475,1635871165,11195898,,['base_to_pipe_x'],"(0.04982251702648192,)","(0.0,)",()
2021/11/02/17:39:25.016949,112476,1635871165,13513088,,['base_to_pipe_y'],"(0.02579003281513849,)","(0.0,)",()
2021/11/02/17:39:25.032163,112478,1635871165,30833959,,['base_to_pipe_y'],"(0.018969001838969712,)","(0.0,)",()
2021/11/02/17:39:25.061209,112479,1635871165,59428930,,['base_to_pipe_x'],"(0.05825715234011773,)","(0.0,)",()
2021/11/02/17:39:25.062637,112480,1635871165,61513900,,['base_to_pipe_y'],"(0.012857723202473609,)","(0.0,)",()
2021/11/02/17:39:25.119616,112481,1635871165,116178989,,['base_to_pipe_x'],"(0.06266691823840173,)","(0.0,)",()
2021/11/02/17:39:25.119922,112482,1635871165,117779016,,['base_to_pipe_y'],"(0.0074437122070005095,)","(0.0,)",()
2021/11/02/17:39:25.124876,112484,1635871165,123557090,,['base_to_pipe_y'],"(0.002715587293164452,)","(0.0,)",()
2021/11/02/17:39:25.150321,112485,1635871165,149101972,,['base_to_pipe_x'],"(0.07142986985077103,)","(0.0,)",()
2021/11/02/17:39:25.153483,112486,1635871165,150588035,,['base_to_pipe_y'],"(-0.0012809007595630236,)","(0.0,)",()
2021/11/02/17:39:25.179742,112487,1635871165,178420066,,['base_to_pipe_x'],"(0.07551354804671975,)","(0.0,)",()
2021/11/02/17:39:25.181335,112488,1635871165,180082082,,['base_to_pipe_y'],"(-0.004513258853176829,)","(0.0,)",()
2021/11/02/17:39:25.220968,112489,1635871165,220240116,,['base_to_pipe_x'],"(0.07921378995173028,)","(0.0,)",()
2021/11/02/17:39:25.222011,112490,1635871165,221389055,,['base_to_pipe_y'],"(-0.006948279738661709,)","(0.0,)",()
2021/11/02/17:39:25.239285,112491,1635871165,238409042,,['base_to_pipe_x'],"(0.08244040860111107,)","(0.0,)",()
2021/11/02/17:39:25.240855,112492,1635871165,239655971,,['base_to_pipe_y'],"(-0.008608323641759143,)","(0.0,)",()
2021/11/02/17:39:25.268616,112493,1635871165,267539978,,['base_to_pipe_x'],"(0.0850313304463958,)","(0.0,)",()
2021/11/02/17:39:25.270055,112494,1635871165,269282102,,['base_to_pipe_y'],"(-0.00938015579175806,)","(0.0,)",()
2021/11/02/17:39:25.323558,112495,1635871165,322571992,,['base_to_pipe_x'],"(0.08613820429577337,)","(0.0,)",()
2021/11/02/17:39:25.324174,112496,1635871165,323381900,,['base_to_pipe_y'],"(-0.007441746732945557,)","(0.0,)",()
2021/11/02/17:39:25.327560,112497,1635871165,326744079,,['base_to_pipe_x'],"(0.08601717381256925,)","(0.0,)",()
2021/11/02/17:39:25.329540,112498,1635871165,327744960,,['base_to_pipe_y'],"(-0.0035429005749174477,)","(0.0,)",()
2021/11/02/17:39:25.358725,112499,1635871165,357697963,,['base_to_pipe_x'],"(0.08474472501867701,)","(0.0,)",()
2021/11/02/17:39:25.359718,112500,1635871165,358694076,,['base_to_pipe_y'],"(0.0015149005872456987,)","(0.0,)",()
2021/11/02/17:39:25.388589,112501,1635871165,387562990,,['base_to_pipe_x'],"(0.08238866651715417,)","(0.0,)",()
2021/11/02/17:39:25.390354,112502,1635871165,389385938,,['base_to_pipe_y'],"(0.007782996840263512,)","(0.0,)",()
2021/11/02/17:39:25.433250,112503,1635871165,431200981,,['base_to_pipe_x'],"(0.0791034060150328,)","(0.0,)",()
2021/11/02/17:39:25.434784,112504,1635871165,432691097,,['base_to_pipe_y'],"(0.015196596186091484,)","(0.0,)",()
2021/11/02/17:39:25.448052,112505,1635871165,446945905,,['base_to_pipe_x'],"(0.07509353203040839,)","(0.0,)",()
2021/11/02/17:39:25.449479,112506,1635871165,448369979,,['base_to_pipe_y'],"(0.023558752271356495,)","(0.0,)",()
2021/11/02/17:39:25.477957,112507,1635871165,476910114,,['base_to_pipe_x'],"(0.07133014496337635,)","(0.0,)",()
2021/11/02/17:39:25.479341,112508,1635871165,478224039,,['base_to_pipe_y'],"(0.0311805738618662,)","(0.0,)",()
2021/11/02/17:39:25.535903,112509,1635871165,534265041,,['base_to_pipe_x'],"(0.06743632166909624,)","(0.0,)",()
2021/11/02/17:39:25.538164,112510,1635871165,536329984,,['base_to_pipe_y'],"(0.03891744734816696,)","(0.0,)",()
2021/11/02/17:39:25.539958,112511,1635871165,538671016,,['base_to_pipe_x'],"(0.06312068503778882,)","(0.0,)",()
2021/11/02/17:39:25.541262,112512,1635871165,540205955,,['base_to_pipe_y'],"(0.047324937180025936,)","(0.0,)",()
2021/11/02/17:39:25.567737,112513,1635871165,566380023,,['base_to_pipe_x'],"(0.05843061978076692,)","(0.0,)",()
2021/11/02/17:39:25.569421,112514,1635871165,568108081,,['base_to_pipe_y'],"(0.05625460156646721,)","(0.0,)",()
2021/11/02/17:39:25.598283,112515,1635871165,595501899,,['base_to_pipe_x'],"(0.05346605594476819,)","(0.0,)",()
2021/11/02/17:39:25.598351,112516,1635871165,596854925,,['base_to_pipe_y'],"(0.06550225503029083,)","(0.0,)",()
2021/11/02/17:39:25.639366,112517,1635871165,637346982,,['base_to_pipe_x'],"(0.04823764186647577,)","(0.0,)",()
